availability_assumption,availability_basis,feature_available_through,feature_version,horizon_hours,input_manifest_sha256,lineage_id,location_id,origin,origin_local_date,origin_local_hour,origin_local_weekday,pm25_lag_12h,pm25_lag_1h,pm25_lag_24h,pm25_lag_3h,pm25_lag_48h,pm25_lag_6h,pm25_lag_72h,pm25_last_age_hours,pm25_last_available,pm25_trailing_count_12h,pm25_trailing_count_24h,pm25_trailing_count_3h,pm25_trailing_count_6h,pm25_trailing_mean_12h,pm25_trailing_mean_24h,pm25_trailing_mean_3h,pm25_trailing_mean_6h,pm25_trailing_std_24h,pm_asof_rows,pm_available_through,pm_full_lag_coverage,pm_history_reason,purge_reason,purged,sensor_id,split,target_available,target_end,target_local_date,target_local_hour,target_local_weekday,target_missing_reason,target_observation_id,target_quality,target_revision,target_start,weather_forecast_apparent_temperature,weather_forecast_cloud_cover,weather_forecast_missing_count,weather_forecast_precipitation,weather_forecast_reason,weather_forecast_relative_humidity_2m,weather_forecast_run_provenance,weather_forecast_shortwave_radiation,weather_forecast_snapshot_id,weather_forecast_surface_pressure,weather_forecast_temperature_2m,weather_forecast_wind_direction_cos,weather_forecast_wind_direction_sin,weather_forecast_wind_speed_10m
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T16:00:00+00:00|6,oceanpark,2026-08-28T16:00:00+00:00,2026-08-28,23,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-28T22:00:00+00:00,2026-08-29,5,5,ok,4111,accepted,1,2026-08-28T21:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T16:00:00+00:00|24,oceanpark,2026-08-28T16:00:00+00:00,2026-08-28,23,4,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T16:00:00+00:00,2026-08-29,23,5,ok,4129,accepted,1,2026-08-29T15:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T17:00:00+00:00|6,cmt8,2026-08-28T17:00:00+00:00,2026-08-29,0,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-28T23:00:00+00:00,2026-08-29,6,5,ok,2151,accepted,1,2026-08-28T22:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T17:00:00+00:00|24,cmt8,2026-08-28T17:00:00+00:00,2026-08-29,0,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T17:00:00+00:00,2026-08-30,0,6,ok,2169,accepted,1,2026-08-29T16:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T17:00:00+00:00|6,oceanpark,2026-08-28T17:00:00+00:00,2026-08-29,0,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-28T23:00:00+00:00,2026-08-29,6,5,ok,4112,accepted,1,2026-08-28T22:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T17:00:00+00:00|24,oceanpark,2026-08-28T17:00:00+00:00,2026-08-29,0,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T17:00:00+00:00,2026-08-30,0,6,ok,4130,accepted,1,2026-08-29T16:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T18:00:00+00:00|6,cmt8,2026-08-28T18:00:00+00:00,2026-08-29,1,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T00:00:00+00:00,2026-08-29,7,5,ok,2152,accepted,1,2026-08-28T23:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T18:00:00+00:00|24,cmt8,2026-08-28T18:00:00+00:00,2026-08-29,1,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T18:00:00+00:00,2026-08-30,1,6,ok,2170,accepted,1,2026-08-29T17:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T18:00:00+00:00|6,oceanpark,2026-08-28T18:00:00+00:00,2026-08-29,1,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T00:00:00+00:00,2026-08-29,7,5,ok,4113,accepted,1,2026-08-28T23:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T18:00:00+00:00|24,oceanpark,2026-08-28T18:00:00+00:00,2026-08-29,1,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T18:00:00+00:00,2026-08-30,1,6,ok,4131,accepted,1,2026-08-29T17:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T19:00:00+00:00|6,cmt8,2026-08-28T19:00:00+00:00,2026-08-29,2,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T01:00:00+00:00,2026-08-29,8,5,ok,2153,accepted,1,2026-08-29T00:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T19:00:00+00:00|24,cmt8,2026-08-28T19:00:00+00:00,2026-08-29,2,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T19:00:00+00:00,2026-08-30,2,6,ok,2171,accepted,1,2026-08-29T18:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T19:00:00+00:00|6,oceanpark,2026-08-28T19:00:00+00:00,2026-08-29,2,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T01:00:00+00:00,2026-08-29,8,5,ok,4114,accepted,1,2026-08-29T00:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T19:00:00+00:00|24,oceanpark,2026-08-28T19:00:00+00:00,2026-08-29,2,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T19:00:00+00:00,2026-08-30,2,6,ok,4132,accepted,1,2026-08-29T18:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T20:00:00+00:00|6,cmt8,2026-08-28T20:00:00+00:00,2026-08-29,3,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T02:00:00+00:00,2026-08-29,9,5,ok,2154,accepted,1,2026-08-29T01:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T20:00:00+00:00|24,cmt8,2026-08-28T20:00:00+00:00,2026-08-29,3,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T20:00:00+00:00,2026-08-30,3,6,ok,2172,accepted,1,2026-08-29T19:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T20:00:00+00:00|6,oceanpark,2026-08-28T20:00:00+00:00,2026-08-29,3,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T02:00:00+00:00,2026-08-29,9,5,ok,4115,accepted,1,2026-08-29T01:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T20:00:00+00:00|24,oceanpark,2026-08-28T20:00:00+00:00,2026-08-29,3,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T20:00:00+00:00,2026-08-30,3,6,ok,4133,accepted,1,2026-08-29T19:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T21:00:00+00:00|6,cmt8,2026-08-28T21:00:00+00:00,2026-08-29,4,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T03:00:00+00:00,2026-08-29,10,5,ok,2155,accepted,1,2026-08-29T02:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T21:00:00+00:00|24,cmt8,2026-08-28T21:00:00+00:00,2026-08-29,4,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T21:00:00+00:00,2026-08-30,4,6,ok,2173,accepted,1,2026-08-29T20:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T21:00:00+00:00|6,oceanpark,2026-08-28T21:00:00+00:00,2026-08-29,4,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T03:00:00+00:00,2026-08-29,10,5,ok,4116,accepted,1,2026-08-29T02:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T21:00:00+00:00|24,oceanpark,2026-08-28T21:00:00+00:00,2026-08-29,4,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T21:00:00+00:00,2026-08-30,4,6,ok,4134,accepted,1,2026-08-29T20:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T22:00:00+00:00|6,cmt8,2026-08-28T22:00:00+00:00,2026-08-29,5,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T04:00:00+00:00,2026-08-29,11,5,ok,2156,accepted,1,2026-08-29T03:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T22:00:00+00:00|24,cmt8,2026-08-28T22:00:00+00:00,2026-08-29,5,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T22:00:00+00:00,2026-08-30,5,6,ok,2174,accepted,1,2026-08-29T21:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T22:00:00+00:00|6,oceanpark,2026-08-28T22:00:00+00:00,2026-08-29,5,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T04:00:00+00:00,2026-08-29,11,5,ok,4117,accepted,1,2026-08-29T03:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T22:00:00+00:00|24,oceanpark,2026-08-28T22:00:00+00:00,2026-08-29,5,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T22:00:00+00:00,2026-08-30,5,6,ok,4135,accepted,1,2026-08-29T21:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T23:00:00+00:00|6,cmt8,2026-08-28T23:00:00+00:00,2026-08-29,6,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T05:00:00+00:00,2026-08-29,12,5,ok,2157,accepted,1,2026-08-29T04:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-28T23:00:00+00:00|24,cmt8,2026-08-28T23:00:00+00:00,2026-08-29,6,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T23:00:00+00:00,2026-08-30,6,6,ok,2175,accepted,1,2026-08-29T22:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T23:00:00+00:00|6,oceanpark,2026-08-28T23:00:00+00:00,2026-08-29,6,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T05:00:00+00:00,2026-08-29,12,5,ok,4118,accepted,1,2026-08-29T04:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-28T23:00:00+00:00|24,oceanpark,2026-08-28T23:00:00+00:00,2026-08-29,6,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T23:00:00+00:00,2026-08-30,6,6,ok,4136,accepted,1,2026-08-29T22:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T00:00:00+00:00|6,cmt8,2026-08-29T00:00:00+00:00,2026-08-29,7,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T06:00:00+00:00,2026-08-29,13,5,ok,2158,accepted,1,2026-08-29T05:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T00:00:00+00:00|24,cmt8,2026-08-29T00:00:00+00:00,2026-08-29,7,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-30T00:00:00+00:00,2026-08-30,7,6,ok,2176,accepted,1,2026-08-29T23:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T00:00:00+00:00|6,oceanpark,2026-08-29T00:00:00+00:00,2026-08-29,7,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T06:00:00+00:00,2026-08-29,13,5,ok,4119,accepted,1,2026-08-29T05:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T00:00:00+00:00|24,oceanpark,2026-08-29T00:00:00+00:00,2026-08-29,7,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-30T00:00:00+00:00,2026-08-30,7,6,ok,4137,accepted,1,2026-08-29T23:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T01:00:00+00:00|6,cmt8,2026-08-29T01:00:00+00:00,2026-08-29,8,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T07:00:00+00:00,2026-08-29,14,5,ok,2159,accepted,1,2026-08-29T06:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T01:00:00+00:00|24,cmt8,2026-08-29T01:00:00+00:00,2026-08-29,8,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-30T01:00:00+00:00,2026-08-30,8,6,ok,2177,accepted,1,2026-08-30T00:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T01:00:00+00:00|6,oceanpark,2026-08-29T01:00:00+00:00,2026-08-29,8,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T07:00:00+00:00,2026-08-29,14,5,ok,4120,accepted,1,2026-08-29T06:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T01:00:00+00:00|24,oceanpark,2026-08-29T01:00:00+00:00,2026-08-29,8,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-30T01:00:00+00:00,2026-08-30,8,6,ok,4138,accepted,1,2026-08-30T00:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T02:00:00+00:00|6,cmt8,2026-08-29T02:00:00+00:00,2026-08-29,9,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T08:00:00+00:00,2026-08-29,15,5,ok,2160,accepted,1,2026-08-29T07:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T02:00:00+00:00|24,cmt8,2026-08-29T02:00:00+00:00,2026-08-29,9,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-30T02:00:00+00:00,2026-08-30,9,6,ok,2178,accepted,1,2026-08-30T01:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T02:00:00+00:00|6,oceanpark,2026-08-29T02:00:00+00:00,2026-08-29,9,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T08:00:00+00:00,2026-08-29,15,5,ok,4121,accepted,1,2026-08-29T07:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T02:00:00+00:00|24,oceanpark,2026-08-29T02:00:00+00:00,2026-08-29,9,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-30T02:00:00+00:00,2026-08-30,9,6,ok,4139,accepted,1,2026-08-30T01:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T03:00:00+00:00|6,cmt8,2026-08-29T03:00:00+00:00,2026-08-29,10,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T09:00:00+00:00,2026-08-29,16,5,ok,2161,accepted,1,2026-08-29T08:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T03:00:00+00:00|24,cmt8,2026-08-29T03:00:00+00:00,2026-08-29,10,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-30T03:00:00+00:00,2026-08-30,10,6,ok,2179,accepted,1,2026-08-30T02:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T03:00:00+00:00|6,oceanpark,2026-08-29T03:00:00+00:00,2026-08-29,10,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T09:00:00+00:00,2026-08-29,16,5,ok,4122,accepted,1,2026-08-29T08:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T03:00:00+00:00|24,oceanpark,2026-08-29T03:00:00+00:00,2026-08-29,10,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-30T03:00:00+00:00,2026-08-30,10,6,ok,4140,accepted,1,2026-08-30T02:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T04:00:00+00:00|6,cmt8,2026-08-29T04:00:00+00:00,2026-08-29,11,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T10:00:00+00:00,2026-08-29,17,5,ok,2162,accepted,1,2026-08-29T09:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T04:00:00+00:00|24,cmt8,2026-08-29T04:00:00+00:00,2026-08-29,11,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-30T04:00:00+00:00,2026-08-30,11,6,ok,2180,accepted,1,2026-08-30T03:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T04:00:00+00:00|6,oceanpark,2026-08-29T04:00:00+00:00,2026-08-29,11,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-29T10:00:00+00:00,2026-08-29,17,5,ok,4123,accepted,1,2026-08-29T09:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_14581375|2026-08-29T04:00:00+00:00|24,oceanpark,2026-08-29T04:00:00+00:00,2026-08-29,11,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_14581375,test,True,2026-08-30T04:00:00+00:00,2026-08-30,11,6,ok,4141,accepted,1,2026-08-30T03:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,6,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T05:00:00+00:00|6,cmt8,2026-08-29T05:00:00+00:00,2026-08-29,12,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-29T11:00:00+00:00,2026-08-29,18,5,ok,2163,accepted,1,2026-08-29T10:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
,captured,,phase7_features_v7,24,bdd8c24f86bc4cceab70068f46347a28a0eef585ea00202aebae9ce9e733116c,openaq_11357424|2026-08-29T05:00:00+00:00|24,cmt8,2026-08-29T05:00:00+00:00,2026-08-29,12,5,,,,,,,,,,0,0,0,0,,,,,,0,,False,no_eligible_accepted_values,,False,openaq_11357424,test,True,2026-08-30T05:00:00+00:00,2026-08-30,12,6,ok,2181,accepted,1,2026-08-30T04:00:00+00:00,,,9,,no_eligible_vintage,,,,,,,,,
